Project_Nr,comments,withdrawn_comments,Link,source_laptop,reward_comment_xml,filename,filesize,bolScrapeAgain,downloaded,error_description,withdrawn_comments_new
828378725,1,0,"https://www.kickstarter.com/projects/1555346627/young-heroes-undefeated-breaking-barriers-with-com?ref=discovery_category_popular
",guest,False,comment_828378725.xml,37.0,True,False,,
1479842225_0,1,0,"https://www.kickstarter.com/projects/1479842225/jeanne-and-modigliani-paris-in-the-dark-graphic-no?ref=discovery_category_popular
",,,comment_1479842225_0.xml,37.0,True,False,,
942211117,1,0,"https://www.kickstarter.com/projects/1960575102/tyranny-of-the-sun?ref=discovery_category_popular
",guest,False,comment_942211117.xml,37.0,True,False,,
drunkensquirrels,1,0,"https://www.kickstarter.com/projects/drunkensquirrels/broken-saviors-alien-invasion-comic-book-series?ref=discovery_category_popular
",,,comment_drunkensquirrels.xml,37.0,True,False,,
1026117750,1,0,"https://www.kickstarter.com/projects/billieblujean/camelot-court?ref=discovery_category_popular
",guest,False,,,True,False,,
1669949517,1,0,"https://www.kickstarter.com/projects/1359119457/yiffing-in-hell-episode-i-secret-reunion-in-carfax?ref=discovery_category_popular
",guest,False,comment_1669949517.xml,37.0,True,False,,
thesseleman,1,0,"https://www.kickstarter.com/projects/thesseleman/zanderland?ref=discovery_category_popular
",,,,,True,False,,
817082442,1,0,"https://www.kickstarter.com/projects/aceblade/king-supreme-carbon-copy?ref=discovery_category_popular
",guest,False,comment_817082442.xml,37.0,True,False,,
1383891411,1,0,"https://www.kickstarter.com/projects/disneyvszombies/disney-vs-zombies?ref=discovery_category_popular
",guest,False,comment_1383891411.xml,37.0,True,False,,
966197342,1,0,"https://www.kickstarter.com/projects/bretblevins/the-art-of-visual-storytelling-by-bret-blevins?ref=discovery_category_popular
",guest,False,,,True,False,,
1331776423,1,0,"https://www.kickstarter.com/projects/1950565373/hafu-the-story-of-a-biracial-heroine-w-personalize?ref=discovery_category_popular
",guest,False,comment_1331776423.xml,37.0,True,False,,
80039921,1,0,"https://www.kickstarter.com/projects/386442457/lobo-the-deadliest-assassin?ref=discovery_category_popular
",guest,False,comment_80039921.xml,37.0,True,False,,
themstrangers,1,0,"https://www.kickstarter.com/projects/themstrangers/pizza-boyz-issue-10-indie-comic-book-pre-order-party?ref=discovery_category_popular
",,,comment_themstrangers.xml,37.0,True,False,,
1333031600,1,0,"https://www.kickstarter.com/projects/359850472/meta-rising-issue-1?ref=discovery_category_popular
",guest,False,comment_1333031600.xml,37.0,True,False,,
177041437,1,0,"https://www.kickstarter.com/projects/1697035946/a-violent-life-vol1?ref=discovery_category_popular
",,,,,True,False,,
1384078688,1,0,"https://www.kickstarter.com/projects/1530135403/shadow-of-the-west-legend-of-the-nightranger?ref=discovery_category_popular
",guest,False,comment_1384078688.xml,37.0,True,False,,
1843357889,1,0,"https://www.kickstarter.com/projects/1843357889/the-negatives-1?ref=discovery_category_popular
",,,comment_1843357889.xml,37.0,True,False,,
1773577205,1,0,"https://www.kickstarter.com/projects/1195458435/aster-volume-1?ref=discovery_category_popular
",,,,,True,False,,
1771738195,1,0,"https://www.kickstarter.com/projects/thewronged/the-wronged?ref=discovery_category_popular
",guest,False,comment_1771738195.xml,37.0,True,False,,
conartistent,1,0,"https://www.kickstarter.com/projects/conartistent/wrong-way-an-american-punk-story?ref=discovery_category_popular
",,,comment_conartistent.xml,37.0,True,False,,
959737061,1,0,"https://www.kickstarter.com/projects/1272289621/the-doctor-was-wrong-and-now-life-is-different?ref=discovery_category_popular
",guest,False,comment_959737061.xml,37.0,True,False,,
959592259,1,0,"https://www.kickstarter.com/projects/826552563/fear-the-night-irish-ghost-story-anthology?ref=discovery_category_popular
",,,,,True,False,,
184253264,1,0,"https://www.kickstarter.com/projects/tis/the-intertwining-self-a-story-of-connection?ref=discovery_category_popular
",guest,False,comment_184253264.xml,37.0,True,False,,
959243767,1,0,"https://www.kickstarter.com/projects/geminitwilight1digi/element-soul-comic-book-issue-1-the-fall?ref=discovery_category_popular
",guest,False,comment_959243767.xml,37.0,True,False,,
1333484115,1,0,"https://www.kickstarter.com/projects/859971307/cemetery-joe?ref=discovery_category_popular
",guest,False,comment_1333484115.xml,37.0,True,False,,
957223219,1,0,"https://www.kickstarter.com/projects/1291253620/pigtails-1-a-martial-arts-action-comic?ref=discovery_category_popular
",,,,,True,False,,
1670058691,1,0,"https://www.kickstarter.com/projects/1349834190/judge-this-book-an-illustrated-book-celebrating-ou?ref=discovery_category_popular
",guest,False,comment_1670058691.xml,37.0,True,False,,
936804836_0,1,0,"https://www.kickstarter.com/projects/936804836/jewish-superhero-comic-book-israeli-defense-comics?ref=discovery_category_popular
",,,,,True,False,,
1815843378_9,1,0,"https://www.kickstarter.com/projects/1815843378/ragamuffins-redux?ref=discovery_category_popular
",,,,,True,False,,
911200445,1,0,"https://www.kickstarter.com/projects/778973526/necronomicon-il-diario-di-verceto?ref=discovery_category_popular
",guest,False,comment_911200445.xml,37.0,True,False,,
1798142889,1,0,"https://www.kickstarter.com/projects/1798142889/the-abaddon?ref=discovery_category_popular
",,,comment_1798142889.xml,37.0,True,False,,
863440687,1,0,"https://www.kickstarter.com/projects/thenexcrew/geeks-of-color-expo-2020?ref=discovery_category_popular
",guest,False,,,True,False,,
867690586,1,0,"https://www.kickstarter.com/projects/1048542004/new-south-festival-of-literary-arts-and-cartooning?ref=discovery_category_popular
",guest,False,comment_867690586.xml,37.0,True,False,,
dennisvogen,1,0,"https://www.kickstarter.com/projects/dennisvogen/lets-bring-the-weirdos-to-life?ref=discovery_category_popular
",,,,,True,False,,
